ID,Outstanding _principal,Prime,Joint,PV,ABP,DP,12_mo_inquires,Rev_over_90,Auto_App,BA_V,Grade,IDA,BK,Deceased,BA_change_pre _issue,BA_change_post_issue,Days_between_issue_default,Recovered
3762,9611.43,1,0,1,0,0,0,0,0,0,E,203,0,0,0,0,112,0
3763,12800,1,0,3,1,0,0,0,0,1,E,597,0,0,0,1,53,0
3764,19820.79,1,0,2,1,0,0,0,0,0,F,255,0,0,0,0,112,0
3765,13917.66,1,0,3,0,0,0,0,0,0,F,727,0,0,0,0,110,0
3766,4647.59,1,0,0,0,0,1,0,0,0,B,323,0,0,0,1,84,1
3767,3915.38,1,0,3,0,0,0,0,0,0,D,762,0,0,0,0,94,0
3768,20675,1,0,2,0,0,0,0,0,0,D,318,0,0,0,0,49,0
3769,7168.46,0,0,0,1,0,0,0,0,0,F,407,0,0,0,0,74,0
3770,5777.59,0,0,0,1,0,0,1,0,0,F,386,0,0,0,0,110,0
3771,19653.15,1,0,0,1,0,0,0,0,0,E,496,0,0,0,0,110,0
3772,5890.03,0,0,2,1,0,0,0,0,0,F,348,0,0,0,0,82,1
3773,5397.47,0,0,2,1,0,0,1,1,0,G,476,0,0,0,0,110,0
3774,9629.31,0,0,2,1,0,0,0,0,0,F,478,0,0,0,0,106,0
3775,8000,1,0,3,1,0,0,0,0,0,C,544,1,0,0,0,52,0
3776,8687.06,1,0,0,1,0,0,0,0,0,C,496,0,0,0,1,48,0
3777,20000,0,0,2,0,0,0,0,1,0,F,313,0,0,0,0,62,0
3778,5990.91,0,0,2,1,0,0,0,0,0,G,609,0,0,0,1,51,0
3779,6775,0,0,0,1,0,0,0,0,0,G,635,0,0,0,0,53,0
3780,14735.69,0,0,0,1,0,0,0,0,0,G,408,0,0,0,0,89,0
3781,5955.61,0,0,0,1,0,0,1,0,0,G,314,0,0,0,0,110,0
3782,9634.96,0,0,0,1,0,1,0,0,0,F,498,0,0,0,1,113,0
3783,7362.54,0,0,3,1,0,0,0,0,0,F,704,0,0,0,0,82,0
3784,9000,0,0,0,1,0,0,1,0,0,G,559,0,0,0,0,53,0
3785,9538.52,1,0,0,1,0,0,0,0,0,C,463,0,0,0,0,110,0
3786,4764.91,1,0,3,1,0,0,0,0,0,B,649,0,0,0,0,112,0
3787,4939.77,1,0,2,1,0,0,0,0,0,C,326,0,0,0,1,83,0
3788,11453.88,0,0,3,1,0,0,0,0,0,E,433,0,0,0,1,107,0
3789,4908.36,0,0,2,0,0,0,0,0,0,F,158,0,0,0,0,82,0
3790,28701.49,1,0,2,0,0,0,0,0,0,D,462,0,0,0,0,110,0
3791,4912.26,0,0,0,0,0,0,0,0,0,G,435,0,0,0,0,82,0
3792,5859.62,1,0,2,0,0,0,0,0,0,B,344,0,0,0,0,94,0
3793,12707.31,1,0,2,0,0,0,0,1,0,C,376,0,0,0,0,82,0
3794,14700,1,0,3,0,0,0,0,0,0,G,384,0,0,0,0,48,0
3795,980.84,0,0,2,0,0,0,0,0,0,F,301,0,0,0,1,82,1
3796,4909.79,0,0,2,1,0,0,0,0,0,F,318,0,0,0,0,102,0
3797,20694.03,1,0,1,0,0,0,0,0,0,F,346,0,0,0,0,106,0
3798,5139.75,0,0,3,0,0,0,0,0,0,G,470,0,0,0,0,112,0
3799,14735.69,0,0,0,0,0,0,1,0,0,G,515,0,0,0,0,82,0
3800,3976.29,0,0,2,0,0,0,0,0,0,G,515,0,0,0,0,82,1
3801,8400,0,0,0,0,1,0,0,0,0,G,415,0,0,0,0,51,0
3802,34180.5,1,0,2,0,0,0,0,1,0,B,232,0,0,0,0,84,0
3803,4832.19,1,0,0,0,0,0,0,0,0,F,204,0,0,0,1,100,1
3804,8350.85,0,0,2,0,0,0,0,0,0,G,388,0,0,0,0,87,0
3805,15000,1,0,3,0,0,0,0,0,0,B,628,0,0,0,0,51,0
3806,9011.76,0,0,3,1,0,0,0,0,0,E,338,0,0,0,1,52,1
3807,10000,0,0,2,0,1,1,0,0,0,G,518,0,0,0,1,52,0
3808,4821.62,0,0,0,0,0,0,0,0,0,G,460,0,0,0,1,110,0
3809,3838.65,0,0,2,0,0,0,0,0,0,E,470,0,0,0,0,82,1
3810,25750,1,0,2,0,0,0,0,0,1,C,379,0,0,0,0,48,0
3811,22871.58,1,0,2,0,0,0,0,0,0,B,378,0,0,0,0,112,0
3812,6380.87,0,1,3,0,0,0,0,0,1,F,795,0,0,0,1,80,0
3813,7000,0,0,2,1,0,0,0,0,0,F,267,0,0,0,0,52,0
3814,33402.85,1,0,0,0,0,0,0,0,0,C,327,0,0,0,0,112,0
3815,13978.95,1,0,2,0,0,0,1,0,0,C,281,0,0,0,0,48,1
3816,4883.01,1,0,2,0,0,0,0,0,0,B,290,1,0,0,0,82,0
3817,9624.61,0,0,2,0,0,0,1,0,0,F,401,0,0,0,0,110,0
3818,10735.91,1,0,0,0,0,0,0,0,1,C,425,0,0,0,1,55,1
3819,8500,0,0,0,0,0,0,1,0,0,F,539,0,0,0,0,52,0
3820,3739.42,1,0,3,0,0,0,0,0,0,D,595,0,0,0,0,91,1
3821,2407.33,0,0,0,0,0,0,1,0,0,F,424,0,0,0,0,110,0
3822,5000,0,0,2,0,0,0,0,0,0,F,328,0,0,0,0,52,0
3823,33354.41,1,1,3,0,0,0,0,0,0,B,605,0,0,0,0,110,0
3824,13079.68,1,0,2,0,0,0,0,1,0,B,361,0,1,0,0,112,0
3825,13866.2,0,0,2,0,0,0,0,0,0,F,376,0,0,0,0,110,0
3826,5078.24,1,0,3,0,0,0,0,0,0,B,433,0,0,0,0,79,0
3827,6248.4,0,0,3,1,0,0,0,0,0,F,540,0,0,0,0,110,0
3828,5787.82,0,0,2,0,1,0,1,0,0,G,399,0,0,0,0,110,0
3829,4817.48,0,0,2,0,0,0,0,0,0,F,407,0,0,0,0,110,0
3830,962.93,0,0,0,0,0,0,1,0,0,F,550,0,0,0,0,110,0
3831,7769.97,0,0,2,1,0,0,0,0,0,G,581,0,0,0,0,110,0
3832,4664.68,1,0,2,0,0,0,0,1,0,C,560,0,0,0,0,51,1
3833,9909.08,1,0,1,1,0,0,0,0,0,E,260,0,0,0,0,83,0
3834,38669.76,1,0,3,0,0,0,0,0,0,C,568,0,0,0,0,82,1
3835,12352.62,0,0,0,0,0,0,0,0,0,F,557,0,0,0,0,108,0
3836,5732.3,1,0,2,0,0,0,0,0,0,C,472,0,0,0,0,108,0
3837,983.32,1,0,2,0,0,0,0,0,0,C,306,0,0,0,1,91,0
3838,6080.84,0,0,3,0,0,0,0,0,0,G,464,0,0,0,0,110,0
3839,7328.86,0,0,3,0,0,0,0,0,0,G,710,0,0,0,0,82,1
3840,7125.69,0,0,0,0,0,0,0,0,0,F,305,0,0,0,1,108,1
3841,33586.14,1,0,2,0,0,0,0,1,0,D,469,0,0,0,0,111,0
3842,37152.69,1,0,2,0,0,0,1,0,0,B,312,0,0,0,1,51,0
3843,2937.93,0,0,2,0,0,0,1,0,0,F,483,0,0,0,1,52,1
3844,11467.94,1,0,3,0,0,0,0,0,0,C,365,0,0,0,0,53,1
3845,2948.49,0,0,2,0,0,0,1,0,0,G,459,0,0,0,0,81,0
3846,2454.89,0,0,3,0,0,0,0,0,0,F,639,0,0,0,1,82,0
3847,7618.23,1,0,3,0,0,0,0,0,0,B,491,0,0,0,0,112,0
3848,2945.02,0,0,3,0,0,0,0,0,0,F,442,0,0,0,0,82,1
3849,5871.05,1,0,2,0,0,0,0,1,0,D,469,0,0,0,0,87,0
3850,9158.36,1,0,3,0,0,0,0,0,0,C,591,0,0,0,1,107,0
3851,5645.43,0,0,3,0,0,0,0,0,0,E,476,0,0,0,1,82,1
3852,9778.31,1,0,2,0,0,0,0,0,0,C,276,0,0,0,0,84,0
3853,10500,0,0,3,0,0,0,0,0,0,E,615,0,0,0,1,51,0
3854,14742.44,0,0,0,0,0,0,0,0,1,G,571,0,0,0,0,84,0
3855,4904.2,0,0,3,0,0,0,0,0,0,F,552,0,0,0,0,82,0
3856,15000,1,0,2,1,0,0,0,0,0,B,251,0,0,0,0,53,0
3857,23049.09,1,0,0,0,0,0,0,0,0,E,233,0,0,0,0,79,0
3858,14667.46,1,0,0,0,0,0,0,0,0,C,347,0,0,1,0,80,0
3859,3423.6,1,0,3,0,0,0,0,0,0,C,427,0,0,0,0,78,0
3860,7705.21,0,0,2,0,0,0,0,0,0,F,327,0,0,0,1,84,1
3861,5544.86,0,1,0,0,0,0,0,0,0,G,204,0,0,0,0,112,0
3862,14463.91,0,0,2,1,0,0,0,0,0,G,371,0,0,0,0,51,1
3863,14455.11,0,0,3,0,0,0,0,0,1,F,384,0,0,0,0,78,0
3864,653.55,0,0,2,0,1,0,0,0,0,G,383,0,0,0,1,52,0
3865,10009.66,1,0,2,0,0,0,0,1,0,E,350,0,0,0,0,82,0
3866,9612.95,0,0,2,0,0,0,0,0,0,F,486,0,0,0,0,115,0
3867,9816.72,0,0,2,0,0,0,1,1,0,F,396,0,0,0,0,82,1
3868,10500,0,0,2,1,0,0,0,0,0,G,417,0,0,0,0,53,0
3869,9533.08,0,0,2,1,0,0,0,0,0,F,307,0,0,0,0,109,0
3870,2868.16,1,0,2,0,0,0,0,0,0,C,564,0,0,0,0,110,0
3871,6738.44,1,0,1,0,0,0,0,0,0,B,398,1,0,0,0,82,0
3872,14649.06,1,0,2,0,0,0,0,0,0,B,403,0,0,0,0,82,0
3873,13691.93,1,0,3,1,0,0,0,0,0,C,367,0,0,0,1,51,0
3874,3200,0,0,3,0,0,0,0,0,1,G,722,0,0,0,1,56,0
3875,6906.33,0,0,2,1,0,0,0,0,0,E,276,0,0,0,0,106,0
3876,1628.63,1,0,2,0,0,0,0,1,0,C,460,0,0,0,0,82,1
3877,1764.61,1,0,3,0,0,0,0,0,1,C,756,0,0,0,0,110,0
3878,7669.26,0,0,0,0,0,0,0,0,0,E,288,0,0,0,1,82,1
3879,3000,1,0,3,1,0,0,0,0,1,C,751,0,1,0,0,54,0
3880,16150,1,0,2,0,0,0,1,0,0,D,296,0,0,0,0,51,0
3881,5795.3,0,0,2,0,0,0,0,0,0,F,463,0,0,0,0,109,0
3882,2747.95,0,0,0,0,0,0,0,0,0,F,360,0,0,0,0,81,1
3883,14410.92,0,0,2,0,0,0,0,0,0,E,404,0,0,0,0,110,0
3884,15000,1,0,2,0,0,0,0,0,0,G,267,0,0,0,0,64,0
3885,6025,0,0,2,0,0,0,0,1,0,G,348,0,0,0,0,51,0
3886,23770.81,1,0,2,1,0,0,0,1,0,B,181,0,0,0,0,116,1
3887,11793.95,0,0,3,0,1,0,0,0,0,G,464,0,0,0,0,82,0
3888,15000,0,0,2,0,0,0,0,0,0,G,221,0,0,0,0,51,0
3889,3957.37,0,0,2,0,0,0,0,0,0,G,340,0,0,0,0,110,0
3890,4905.68,0,0,2,0,0,0,0,0,0,F,364,0,0,0,0,82,0
3891,14525,0,0,2,0,0,0,0,0,0,G,301,0,0,0,0,70,0
3892,19304.29,0,0,3,0,0,1,0,0,1,G,358,0,0,0,0,112,0
3893,1129.07,0,0,3,0,0,0,0,0,0,E,623,0,0,0,1,49,1
3894,4663.86,1,0,2,0,0,0,0,0,0,E,396,0,0,0,0,88,1
3895,965.21,0,0,2,0,0,0,0,0,0,G,340,0,0,0,0,110,0
3896,14742.44,0,0,2,0,0,0,1,0,0,G,497,0,0,0,0,83,0
3897,4109.74,1,0,3,0,0,0,1,0,0,D,743,0,0,0,1,81,0
3898,9766.03,1,0,2,0,0,0,0,0,0,B,399,0,0,0,0,83,0
3899,13394.03,1,0,2,0,0,0,0,0,0,D,351,0,0,0,0,110,0
3900,11780.06,0,0,2,0,0,0,0,0,0,F,399,0,0,0,0,80,0
3901,2052.52,0,0,2,1,0,0,0,0,0,F,310,0,0,0,0,110,0
3902,19286.52,0,0,0,1,1,0,0,0,0,G,517,0,0,0,0,112,0
3903,14140.19,0,0,3,0,0,0,0,0,0,F,742,1,0,0,0,78,0
3904,14000,1,0,0,0,0,0,0,0,0,F,410,0,0,0,0,52,0
3905,16996.64,0,1,3,0,0,0,0,0,0,F,324,0,0,0,0,51,1
3906,4243.67,0,0,0,0,0,0,0,0,0,G,427,0,0,0,1,78,1
3907,1171.9,1,0,2,0,0,0,0,1,0,B,291,0,0,0,0,82,0
3908,23846.28,1,0,1,0,0,0,0,0,0,C,373,0,0,0,0,110,0
3909,9986.32,1,0,2,0,0,0,0,0,0,D,365,0,0,0,0,108,0
3910,4826.07,0,0,2,0,0,0,0,0,0,G,234,0,0,0,0,110,0
3911,34211.99,1,0,3,0,0,0,0,0,0,C,502,0,0,0,0,83,0
3912,3290.96,0,0,0,0,0,0,0,0,0,G,352,0,0,0,0,84,0
3913,2000,0,0,2,0,0,0,1,0,0,F,366,0,0,0,0,51,0
3914,7760.8,0,1,3,0,0,0,0,0,0,G,743,0,0,0,0,82,0
3915,11566.98,1,0,2,0,0,0,0,0,0,F,435,0,0,0,0,116,0
3916,3931.31,0,0,2,0,0,1,0,1,0,G,485,0,0,0,0,83,0
3917,10000,0,0,0,1,0,0,0,0,0,F,456,0,0,0,0,53,0
3918,1737.37,0,0,2,0,1,0,1,0,0,G,242,0,0,0,0,110,0
3919,9909.08,1,0,2,0,0,0,0,0,0,E,396,0,0,0,0,80,0
3920,4420.7,0,0,2,0,0,0,0,0,0,G,448,0,0,0,0,82,0
3921,8074.87,0,0,2,0,0,0,0,0,0,F,331,0,0,0,0,108,0
3922,953.17,1,0,3,0,0,0,0,0,1,B,607,0,0,0,0,53,1
3923,2787.75,1,0,0,1,0,0,0,0,0,B,217,0,0,0,1,83,1
3924,3857.03,0,0,2,0,0,0,1,0,0,G,392,0,0,0,0,51,1
3925,11771.85,1,0,3,0,0,0,0,0,0,D,739,0,0,0,0,117,0
3926,1448.32,0,0,2,0,0,0,0,0,0,G,474,0,0,0,0,52,1
3927,10811.12,0,0,2,0,1,0,0,0,0,G,383,0,0,0,0,83,0
3928,35000,1,0,2,0,0,0,0,0,0,F,212,0,0,0,0,52,0
3929,9958.68,1,0,2,0,0,0,0,1,0,C,130,0,0,0,0,110,0
3930,5000,0,0,2,1,0,1,0,0,0,F,364,0,0,0,0,53,0
3931,15706.75,0,0,2,0,0,0,1,0,0,F,378,0,0,0,1,82,0
3932,11486.06,0,0,3,0,0,0,0,0,0,G,411,0,0,0,0,110,0
3933,1275,1,0,3,0,0,0,0,0,0,E,639,0,0,0,0,62,0
3934,19611.07,0,0,0,0,0,0,0,0,0,E,615,0,0,0,0,81,1
3935,6418.66,0,0,3,0,0,0,0,0,1,G,516,0,0,0,1,110,0
3936,18526.34,1,0,2,1,0,0,0,1,0,C,410,0,0,0,1,70,1
3937,28190.71,1,0,2,0,0,0,0,1,0,D,407,0,0,0,0,82,0
3938,2948.49,0,0,2,0,0,0,0,1,0,G,497,0,0,0,0,86,0
3939,9064.66,0,0,0,0,0,0,0,0,0,G,435,0,0,0,1,83,1
3940,6839.32,1,0,1,0,0,0,0,0,0,C,439,0,0,0,1,85,0
3941,4568.4,0,1,3,0,0,0,0,0,0,G,428,0,0,0,0,78,0
3942,11788.55,0,0,3,0,0,0,0,0,0,G,597,0,0,0,0,82,0
3943,5407.43,0,0,0,0,1,1,0,0,0,G,345,0,0,0,0,49,1
3944,5713.67,1,0,2,0,0,0,0,1,0,B,495,0,0,0,0,110,0
3945,14750.8,1,0,2,0,0,0,0,0,0,E,561,0,0,0,0,110,0
3946,12442.9,1,0,2,0,0,0,0,0,0,C,291,0,0,0,0,84,0
3947,7703.45,0,0,0,0,0,0,0,0,0,F,445,0,0,0,0,110,0
3948,14000,1,0,0,0,0,0,0,0,0,C,268,0,0,0,1,61,0
3949,9416.07,0,0,2,0,0,0,0,1,0,F,352,0,0,0,1,78,0
3950,4910.84,1,0,2,0,0,0,0,0,0,F,375,0,0,0,0,66,0
3951,10763.61,1,0,3,0,0,0,0,0,0,D,362,0,0,0,1,82,1
3952,6500,0,0,2,0,0,0,1,0,0,F,334,0,0,0,0,52,0
3953,5791.28,0,0,2,0,0,0,1,0,0,G,499,0,0,0,0,110,0
3954,5498.96,0,0,3,0,0,0,0,0,0,F,540,0,0,0,0,82,0
3955,2748.68,0,0,0,0,0,0,0,0,0,F,372,0,0,0,0,83,0
3956,19258.62,0,0,2,0,0,0,0,0,0,F,336,0,0,0,0,110,0
3957,9600,0,0,2,0,0,0,0,0,0,G,270,0,0,0,0,51,1
3958,7459.63,1,0,2,1,0,0,0,0,0,C,172,0,0,0,0,51,0
3959,10818.42,0,0,2,0,0,0,0,0,0,G,494,0,0,0,0,82,0
3960,4822.36,0,0,2,0,0,1,0,1,0,G,366,0,0,0,1,109,0
3961,14292.31,1,0,2,0,0,0,0,1,0,D,455,0,0,0,0,111,0
3962,12000,0,0,3,0,0,0,0,0,0,G,674,0,0,0,0,48,0
3963,19656.58,0,0,0,0,0,0,0,0,0,G,545,0,0,0,0,84,0
3964,15000,0,0,2,0,0,0,1,0,0,G,404,0,0,0,0,53,1
3965,19005.88,1,0,3,0,0,0,0,0,0,D,519,0,0,0,1,51,0
3966,3716.07,0,0,2,0,0,0,0,0,0,G,380,0,0,0,0,110,0
3967,15811.79,1,0,2,0,0,0,0,0,0,C,326,0,0,0,0,82,0
3968,9583.48,1,0,3,0,0,0,0,0,0,D,298,0,0,0,1,53,1
3969,7819.88,1,0,3,0,0,0,0,0,0,C,418,0,0,0,0,82,0
3970,3032.97,0,1,3,0,0,0,0,0,0,G,703,0,0,0,1,51,1
3971,7157.75,1,0,3,0,0,0,0,0,0,C,645,0,0,0,0,110,0
3972,5000,1,0,2,0,0,0,0,0,0,A,240,0,0,0,0,51,0
3973,31894.15,1,0,2,0,0,0,0,1,0,F,422,0,0,0,0,78,0
3974,1927.66,0,0,3,0,0,0,0,0,0,G,388,0,0,0,0,110,0
3975,8554.39,1,0,2,0,0,0,0,1,0,A,290,0,0,0,1,117,0
3976,4664.35,1,0,3,0,0,0,0,0,0,C,689,0,0,0,1,84,1
3977,14742.44,0,0,2,0,0,0,0,0,0,G,488,0,0,1,0,83,0
3978,2329.8,1,0,2,0,0,0,0,1,0,C,442,0,0,0,0,82,1
3979,19532.07,1,0,0,0,0,0,0,0,0,B,374,0,0,0,0,87,0
3980,8822.97,0,0,2,0,0,0,0,0,0,G,286,0,0,0,1,51,1
3981,8000,1,1,1,1,0,0,0,0,0,C,378,0,0,0,0,51,0
3982,14736.81,0,0,2,0,0,0,0,0,0,G,313,0,0,0,1,80,0
3983,11413.41,1,0,3,1,0,0,0,0,0,B,568,0,0,0,0,82,0
3984,982.82,0,0,2,0,0,0,0,0,0,G,389,0,0,0,0,82,1
3985,3859.62,0,0,3,0,0,0,0,0,0,G,376,0,0,0,1,54,1
3986,4887.42,1,0,2,0,0,1,0,0,0,C,420,0,0,0,0,83,0
3987,3371.7,0,0,3,1,0,0,0,0,0,F,529,0,0,1,1,110,0
3988,5759.76,1,0,2,0,0,1,0,0,0,D,336,0,0,0,0,53,0
3989,7175.37,1,0,2,0,0,0,0,0,0,D,364,0,0,0,1,78,1
3990,2014.79,0,0,2,0,0,0,0,0,0,G,355,0,0,0,0,82,0
3991,6940.18,0,0,3,0,0,0,0,0,0,F,443,0,0,0,0,53,0
3992,33881.85,1,0,3,0,0,0,0,0,0,C,339,0,0,0,1,82,0
3993,4909.79,0,0,3,0,0,0,0,0,0,F,395,0,0,0,0,82,0
3994,11571.92,0,0,0,0,0,0,0,0,0,G,616,0,0,0,0,110,0
3995,4817.48,0,0,2,0,0,0,0,0,0,F,481,0,0,0,0,110,0
3996,4770.02,1,0,2,0,0,0,0,1,0,C,278,0,0,0,0,112,0
3997,14463.19,0,1,0,1,0,0,0,0,0,G,364,0,0,0,0,58,0
3998,20500,1,0,2,0,0,0,0,0,0,F,264,0,0,0,0,51,0
3999,15000,0,0,2,1,0,0,0,0,0,G,471,1,0,0,0,53,0
4000,1158.25,0,0,0,0,0,0,1,0,0,G,338,0,0,0,0,82,1
4001,7855.66,0,0,3,0,0,0,1,0,0,F,436,0,0,1,0,81,0
4002,8255.76,0,0,2,0,0,0,0,0,0,G,440,0,0,0,0,87,0
4003,14735.69,0,0,3,0,0,0,0,0,0,G,433,0,0,0,0,83,0
4004,9629.31,0,0,3,0,0,0,0,0,1,F,327,0,0,0,1,110,0
4005,2000,0,0,2,0,0,0,0,0,0,G,490,0,0,0,0,52,0
4006,3341.17,1,0,0,1,0,0,0,0,0,C,495,0,0,0,0,51,1
4007,34236.04,1,0,3,0,0,0,0,0,0,C,392,0,0,0,0,83,0
4008,9042.03,0,0,2,0,0,0,0,0,0,G,323,0,0,0,0,82,0
4009,11670.99,1,0,1,1,0,0,0,0,0,B,469,0,0,0,0,108,1
4010,38033.55,1,0,2,0,0,0,0,0,0,B,530,0,0,0,0,49,1
4011,19611.07,0,0,2,0,0,0,1,0,0,E,383,0,0,0,0,76,0
4012,9638.34,0,0,2,0,0,0,0,0,0,G,284,0,0,0,0,76,0
4013,12000,1,0,2,0,0,0,0,1,0,C,403,0,0,0,0,66,0
4014,15000,1,0,3,0,0,0,0,0,0,C,673,0,0,0,0,64,1
4015,17043.29,1,0,3,0,0,0,0,0,0,D,656,0,0,0,0,81,0
4016,24325,1,0,2,0,0,0,0,1,0,C,454,0,0,0,1,54,0
4017,24432.77,1,0,2,0,0,0,1,1,0,C,366,0,0,0,0,82,0
4018,13000,1,0,3,0,0,0,0,0,0,D,611,0,0,0,0,51,0
4019,1925.86,0,0,3,1,0,0,0,0,0,F,802,0,0,0,0,106,0
4020,15666.78,1,0,3,1,0,0,0,0,0,D,466,0,0,0,0,75,0
4021,5771.24,0,0,3,1,0,0,1,0,0,F,471,0,0,0,0,51,1
4022,8189.71,0,0,3,0,0,0,0,0,0,F,373,0,0,0,1,108,0
4023,19547.26,1,0,0,1,0,0,0,0,0,C,552,0,0,0,0,62,1
4024,19764.73,1,0,0,1,0,0,0,0,0,C,428,0,0,0,0,80,0
4025,14742.44,0,0,3,0,0,0,0,0,0,G,608,0,0,0,0,51,0
4026,9828.29,0,0,2,0,0,1,0,0,0,G,444,0,0,0,0,79,0
4027,13699.15,1,0,0,0,0,1,0,0,0,D,603,0,0,0,0,78,0
4028,14116.94,1,0,3,0,0,0,0,0,0,E,661,0,0,0,1,97,1
4029,4883.01,1,0,1,0,0,0,0,0,0,B,342,0,0,1,0,76,1
4030,14268.74,1,0,3,0,0,0,0,0,0,C,574,0,0,0,0,81,0
4031,19649.07,0,0,3,0,0,1,0,0,0,G,239,0,0,0,0,81,0
4032,2313.04,0,0,3,0,0,0,0,0,1,F,454,0,0,0,1,48,1
4033,2256.81,1,0,1,0,0,0,0,0,0,E,355,0,0,0,0,83,0
4034,9543.66,1,0,0,0,0,0,0,0,1,C,400,0,0,0,0,108,0
4035,1931.3,0,0,2,0,0,0,0,0,0,G,246,0,0,0,0,51,0
4036,10165.78,1,0,3,0,0,0,0,0,0,E,227,0,0,0,0,81,0
4037,4897.49,0,0,3,0,0,0,0,0,0,E,433,0,0,0,0,81,0
4038,4790.08,1,0,2,0,0,0,0,1,0,D,431,0,0,0,0,83,1
4039,9000,1,0,1,0,0,0,0,0,0,C,326,0,0,0,0,54,0
4040,2948.49,0,0,2,0,0,0,0,0,0,G,496,0,0,0,0,83,1
4041,6375.46,0,0,0,0,0,0,0,0,0,F,420,0,0,0,0,81,0
4042,4914.15,0,0,2,0,0,0,0,1,0,G,349,0,0,0,0,82,0
4043,4754.19,1,0,2,0,0,0,0,0,0,B,742,0,0,0,0,54,1
4044,9435.16,0,0,2,0,0,0,0,0,0,G,348,0,0,0,0,91,1
4045,14735.68,0,0,2,0,0,0,1,0,0,G,412,0,0,1,0,91,0
4046,2700,0,0,2,0,0,0,0,0,0,G,414,0,0,0,0,51,0
4047,19633.43,0,0,2,0,0,1,0,1,0,F,308,0,0,0,0,83,0
4048,28200,1,0,3,1,0,0,0,0,1,F,496,0,0,0,0,53,0
4049,4389.38,1,0,0,0,0,0,0,0,0,B,507,0,0,0,0,82,0
4050,13727.86,1,0,2,0,0,0,1,1,0,B,502,0,0,0,1,71,1
4051,5000,1,0,0,0,0,0,0,0,0,A,548,0,1,0,1,51,0
4052,10791.13,0,0,2,0,0,0,0,0,0,F,232,0,0,0,1,76,1
4053,24378.53,1,0,2,1,0,0,0,0,0,B,411,0,0,0,0,48,1
4054,3766.31,0,0,2,1,0,0,0,0,0,F,460,0,0,0,0,79,0
4055,10212.36,0,0,3,0,0,0,0,0,0,F,511,0,0,0,0,79,0
4056,27666.98,1,0,2,1,0,0,0,0,0,C,550,0,0,0,0,84,1
4057,30000,1,0,3,0,0,0,0,0,0,A,725,0,0,0,0,48,0
4058,6868.55,1,0,2,0,0,0,0,0,0,E,399,0,0,0,0,87,0
4059,20000,1,0,2,0,0,0,0,1,0,B,473,1,0,0,0,68,0
4060,10000,0,0,0,0,0,0,0,0,0,G,364,0,0,0,0,60,0
4061,1906.4,1,0,2,0,0,0,0,0,0,B,470,0,0,0,0,54,1
4062,6126.22,0,0,0,0,0,0,0,0,0,G,393,0,0,0,0,56,1
4063,4914.15,0,0,3,0,0,0,1,0,0,G,222,0,0,0,0,53,0
4064,15343.98,1,0,3,0,0,0,0,0,0,D,815,0,0,0,1,55,1
4065,5890.03,0,0,2,0,0,0,0,0,0,F,467,0,0,0,0,79,0
4066,23852.37,1,0,2,0,0,0,0,1,0,C,399,0,0,0,1,54,1
4067,7828.08,1,0,3,0,0,0,0,0,0,D,842,0,0,0,0,80,0
4068,11496.21,1,0,3,0,0,0,0,0,0,D,598,0,0,0,1,76,1
4069,18579.18,1,0,3,0,0,0,0,0,0,E,631,0,0,0,0,83,1
4070,2002.81,0,0,2,0,0,0,0,0,0,G,328,0,0,0,0,80,1
4071,10000,1,0,0,0,0,0,0,0,0,D,487,0,0,0,0,51,0
4072,50.98,1,0,3,1,0,0,0,0,0,D,422,0,0,0,0,48,0
4073,11735.69,1,0,0,0,0,0,0,0,1,C,436,0,0,0,1,47,1
4074,5760.14,0,0,3,0,0,0,0,0,0,E,677,0,0,1,0,48,1
4075,19255.16,0,0,2,0,0,0,0,0,0,F,465,0,0,0,1,53,1
4076,15443.42,0,0,2,0,0,0,1,0,0,G,480,0,0,0,0,81,1
4077,5178.35,1,0,3,0,0,0,0,0,0,C,745,0,0,1,0,76,0
4078,26094.12,1,0,2,0,0,0,0,1,0,D,279,0,0,0,1,48,1
4079,7245.04,0,0,3,0,0,0,0,0,0,G,684,0,0,0,0,79,0
4080,2400,0,0,0,0,0,0,0,0,0,F,622,0,0,0,0,48,0
4081,2876.66,1,0,2,0,0,0,0,1,0,A,607,0,0,0,1,77,1
4082,9485.23,1,0,2,0,0,0,0,1,0,A,464,0,0,0,0,75,1
4083,6841.17,1,0,1,0,0,0,0,0,0,C,248,0,0,0,0,84,0
4084,1963.91,0,0,3,0,0,0,1,0,0,F,408,0,0,1,0,82,0
4085,4000,0,0,2,0,0,0,1,0,0,G,396,0,0,0,0,55,0
4086,27651.98,1,0,1,0,0,0,0,0,0,B,683,0,0,0,1,75,0
4087,2356.69,0,0,0,0,0,0,0,0,0,F,362,0,0,0,1,79,0
4088,23865.54,1,0,2,1,0,0,0,0,0,C,309,0,0,0,0,53,1
4089,2652.62,0,0,2,0,0,0,0,0,0,G,521,0,0,0,1,76,0
4090,4839.55,1,0,2,0,0,0,0,1,0,C,375,0,0,0,0,64,0
4091,17307.47,0,0,2,0,0,0,1,0,0,F,374,0,0,0,1,77,0
4092,4000,0,0,2,0,0,0,1,1,0,G,342,0,0,0,0,48,0
4093,33483.35,1,0,3,1,0,0,1,0,1,D,728,0,0,0,0,82,1
4094,13800,1,0,0,0,0,0,0,0,0,D,593,0,0,0,0,53,0
